val1,val2,last_matrix
8028.0,5724.0,2
-7362.0,3108.0,1
-18126.0,-12708.0,2
972.0,-432.0,2
3618.0,6480.0,2
3951.0,-1662.0,1
312.0,360.0,2
81.0,225.0,2
-3384.0,15312.0,1
1638.0,-576.0,1
-52776.0,-37008.0,2
-1482.0,2064.0,1
38040.0,66816.0,2
492.0,324.0,2
-1062.0,1512.0,1
976.0,-7264.0,1
-26316.0,-34002.0,2
-13446.0,-9558.0,2
-1296.0,-1746.0,2
270.0,162.0,2
-162.0,108.0,2
-5598.0,2364.0,1
12294.0,-16704.0,1
-234.0,-84.0,1
5778.0,5022.0,2
642.0,558.0,2
-3636.0,-2484.0,2
-3024.0,-5832.0,2
-21504.0,26016.0,1
-18072.0,23112.0,1
-29268.0,-20520.0,2
-167.0,232.0,1
-17388.0,-22788.0,2
-4518.0,5580.0,1
6858.0,12150.0,2
-3114.0,4392.0,1
486.0,-648.0,1
25668.0,45576.0,2
1053.0,729.0,2
7488.0,-10224.0,1
-1197.0,-1107.0,2
1236.0,252.0,2
-18522.0,-12582.0,2
2505.0,4716.0,2
15012.0,36612.0,2
-162.0,108.0,2
87.0,144.0,2
2034.0,-2682.0,1
-127.0,82.0,1
18756.0,12744.0,2
90.0,837.0,2
-2826.0,3312.0,1
-34884.0,44028.0,1
2370.0,-2868.0,1
-23742.0,-21546.0,2
-783.0,-621.0,2
-858.0,1200.0,1
-1656.0,1584.0,1
1008.0,-3600.0,1
7128.0,10152.0,2
-477.0,1638.0,1
-4356.0,5652.0,1
-2538.0,864.0,1
-288.0,-1458.0,2
162.0,-210.0,1
5778.0,5022.0,2
531.0,-792.0,1
-945.0,1296.0,1
1164.0,-4008.0,1
-3186.0,3456.0,1
68.0,-84.0,2
-738.0,180.0,1
-972.0,-1296.0,2
-3384.0,1536.0,1
1944.0,-3024.0,1
-106.0,796.0,1
12294.0,-16704.0,1
666.0,1080.0,2
-3114.0,4392.0,1
-144.0,-195.0,2
78372.0,-111600.0,1
8820.0,7884.0,2
-37648.0,53504.0,1
1944.0,-3024.0,1
-34686.0,49392.0,1
-960.0,-1212.0,2
312.0,360.0,2
-1026.0,-720.0,2
-5265.0,6156.0,1
7128.0,5022.0,2
2061.0,1575.0,2
58.0,30.0,2
-891.0,414.0,1
-9234.0,-6642.0,2
-13446.0,-9558.0,2
-6372.0,7776.0,1
3.0,6.0,1
10800.0,15408.0,2
1356.0,540.0,2
-480.0,612.0,1
3816.0,-4608.0,1
93.0,180.0,2
129.0,27.0,2
-2736.0,936.0,1
324.0,486.0,2
5997.0,5211.0,2
360.0,1863.0,2
27.0,33.0,2
-288.0,-1458.0,2
270.0,162.0,2
7452.0,-9468.0,1
2843.0,2493.0,2
-414.0,324.0,1
12294.0,-16704.0,1
1458.0,-216.0,1
1773.0,-2052.0,1
11076.0,-14166.0,1
771.0,-342.0,1
-4950.0,1764.0,1
90.0,837.0,2
189.0,-198.0,1
-33642.0,-43902.0,2
-5772.0,-2628.0,2
-4932.0,-4428.0,2
556.0,-7048.0,1
5832.0,8208.0,2
684.0,963.0,2
4644.0,-1656.0,1
642.0,-348.0,1
-293.0,-243.0,2
7669.0,6651.0,2
2166.0,-744.0,1
-6642.0,-16200.0,2
6390.0,-8154.0,1
-11556.0,4104.0,1
120.0,174.0,2
573.0,-714.0,1
-324.0,-3726.0,2
-17001.0,-29862.0,2
-612.0,-252.0,2
-26316.0,-34002.0,2
-4380.0,6816.0,1
9504.0,12420.0,2
2736.0,2160.0,2
-4212.0,-3780.0,2
-20460.0,28896.0,1
-167.0,232.0,1
-297.0,-243.0,2
-11016.0,-10152.0,2
-1062.0,1512.0,1
864.0,288.0,1
756.0,-3384.0,1
5994.0,-7566.0,1
-2790.0,9972.0,1
-3186.0,3456.0,1
972.0,1242.0,2
-2466.0,3312.0,1
8344.0,-8016.0,1
13879.0,9411.0,2
3738.0,-5280.0,1
1512.0,-6840.0,1
324.0,486.0,2
566.0,390.0,2
556.0,-7048.0,1
7128.0,10152.0,2
-6372.0,7776.0,1
-2823.0,3414.0,1
-31257.0,-21249.0,2
409.0,34.0,1
-162.0,108.0,1
-8019.0,-14094.0,2
960.0,1287.0,2
-2466.0,3312.0,1
219.0,102.0,1
9624.0,-13704.0,1
-19.0,130.0,1
531.0,-792.0,1
-192.0,1344.0,1
-4932.0,-4428.0,2
4590.0,-1404.0,1
-21108.0,28608.0,1
13.0,-142.0,1
117.0,90.0,1
5778.0,5022.0,2
131.0,-962.0,1
10953.0,-13374.0,1
-1422.0,-594.0,2
162.0,-1836.0,1
-2844.0,3588.0,1
47412.0,61884.0,2
64950.0,44046.0,2
-190.0,-28.0,1
6780.0,12816.0,2
792.0,843.0,2
108.0,1296.0,2
-798.0,-954.0,2
-4428.0,-6318.0,2
3738.0,-5280.0,1
-25704.0,-36612.0,2
18198.0,-8316.0,1
4197.0,3807.0,2
684.0,963.0,2
14352.0,-19488.0,1
4434.0,-2036.0,1
-3330.0,-4311.0,2
-15192.0,-10800.0,2
3060.0,-1152.0,1
7704.0,9972.0,2
-2976.0,3816.0,1
3096.0,2160.0,2
8154.0,7290.0,2
2835.0,-3996.0,1
-1044.0,-1350.0,2
1662.0,-700.0,1
14076.0,12636.0,2
9288.0,13230.0,2
15768.0,-19224.0,1
5394.0,-5148.0,1
363.0,-438.0,1
4530.0,-5532.0,1
-162.0,108.0,1
-141.0,58.0,1
-3030.0,-2718.0,2
106200.0,72144.0,2
-2484.0,2700.0,1
-332.0,360.0,1
-435.0,3234.0,1
-864.0,-1386.0,2
1251.0,1944.0,2
7794.0,6966.0,2
-739.0,1052.0,1
-4380.0,6816.0,1
-1722.0,-1566.0,2
642.0,-348.0,1
-210.0,732.0,1
-5634.0,-3834.0,2
36.0,54.0,2
-1863.0,-4563.0,2
166.0,-224.0,1
-162.0,108.0,1
-46500.0,-32004.0,2
-21108.0,28608.0,1
-20460.0,28896.0,1
-10638.0,2700.0,1
4126.0,-5864.0,1
960.0,666.0,2
486.0,-648.0,1
2505.0,4716.0,2
858.0,654.0,2
-34128.0,-44118.0,2
5064.0,3564.0,2
16254.0,-19008.0,1
516.0,-672.0,1
2214.0,-924.0,1
90.0,-172.0,1
-11313.0,-20088.0,2
-17001.0,-29862.0,2
-405.0,162.0,1
-1188.0,-6075.0,2
73614.0,-104856.0,1
2379.0,441.0,2
-19908.0,-13500.0,2
-44064.0,20016.0,1
445.0,387.0,2
5616.0,10692.0,2
-1812.0,624.0,1
-447.0,-78.0,1
-626.0,-426.0,2
-37648.0,53504.0,1
-379.0,-333.0,2
-1080.0,1512.0,1
13716.0,-17280.0,1
-567.0,-1431.0,2
-41784.0,19184.0,1
324.0,405.0,2
-1044.0,-1350.0,2
-2823.0,3414.0,1
10854.0,-15372.0,1
-167.0,232.0,1
-1080.0,1512.0,1
540.0,-192.0,1
-3411.0,1542.0,1
2430.0,-2808.0,1
6274.0,-8936.0,1
-2322.0,-6426.0,2
20484.0,14418.0,2
43218.0,30726.0,2
-5424.0,7392.0,1
972.0,-432.0,2
684.0,963.0,2
-7326.0,2520.0,1
-2457.0,-4374.0,2
8316.0,-7272.0,1
-4198.0,-2886.0,2
3144.0,4422.0,2
117.0,90.0,1
10224.0,-13068.0,1
-40392.0,14400.0,1
-13392.0,-17550.0,2
372.0,-468.0,1
771.0,-342.0,1
-6372.0,7776.0,1
-4668.0,-4068.0,2
282.0,432.0,2
282.0,432.0,2
2843.0,2493.0,2
-54.0,-297.0,2
1656.0,2124.0,2
1134.0,-1404.0,1
-2124.0,2700.0,1
972.0,-432.0,1
2664.0,13608.0,2
-4536.0,-5904.0,2
-3348.0,504.0,1
409.0,34.0,1
-2205.0,2682.0,1
3456.0,1440.0,2
-4752.0,-5094.0,2
-4536.0,-5904.0,2
4030.0,-5504.0,1
55008.0,-70200.0,1
198.0,108.0,1
21520.0,18864.0,2
-739.0,1052.0,1
8028.0,-2736.0,1
-3726.0,-2826.0,2
-468.0,1944.0,1
972.0,-432.0,2
-1782.0,2268.0,1
4005.0,3483.0,2
8247.0,5607.0,2
-2976.0,3816.0,1
-810.0,-1458.0,2
-49194.0,-34506.0,2
282.0,432.0,2
-2052.0,2448.0,1
8028.0,5724.0,2
38040.0,66816.0,2
150.0,288.0,2
-52776.0,-37008.0,2
10800.0,15408.0,2
-25128.0,-22464.0,2
-8388.0,11880.0,1
-1674.0,-2214.0,2
1494.0,-2016.0,1
270.0,162.0,2
-4752.0,-5094.0,2
-13932.0,-9774.0,2
5997.0,5211.0,2
-4320.0,5508.0,1
-4122.0,1812.0,1
18675.0,-8574.0,1
-468.0,1944.0,1
23976.0,31536.0,2
50958.0,-72000.0,1
-4380.0,6816.0,1
-1872.0,2394.0,1
1656.0,2124.0,2
-3604.0,-2436.0,2
-4380.0,6816.0,1
-14166.0,20016.0,1
-1530.0,-2916.0,2
-1452.0,-2520.0,2
-324.0,36.0,1
6606.0,5994.0,2
6228.0,8082.0,2
1164.0,-4008.0,1
16464.0,-5664.0,1
810.0,2214.0,2
-43686.0,-29646.0,2
-2844.0,3588.0,1
540.0,-192.0,1
-945.0,1296.0,1
573.0,-714.0,1
-4704.0,6672.0,1
562.0,102.0,2
-630.0,948.0,1
-4985.0,7084.0,1
1188.0,-1548.0,1
4590.0,-1404.0,1
1188.0,-1242.0,1
-798.0,-234.0,2
3924.0,-936.0,1
234.0,-294.0,1
-190.0,-28.0,1
10224.0,-13068.0,1
-4284.0,-5490.0,2
-1026.0,-720.0,2
-198.0,-486.0,2
