val1,val2,last_matrix
-109944.0,216.0,1
-557280.0,7776.0,1
1119744.0,1259712.0,2
894240.0,913680.0,2
-26768880.0,5353776.0,1
2239488.0,5598720.0,2
2099520.0,2309472.0,2
1679616.0,1889568.0,2
-6613488.0,734832.0,2
-2554416.0,174960.0,1
3545856.0,3989088.0,2
4758912.0,6543504.0,2
-115836.0,3948.0,1
555984.0,1162512.0,2
-673596.0,3564.0,2
-4199040.0,93312.0,1
-70848.0,3456.0,1
-839808.0,559872.0,1
-536544.0,186624.0,1
-1302480.0,213840.0,1
-2179224.0,406296.0,1
-336960.0,38880.0,1
-2799360.0,1049760.0,1
-4723920.0,104976.0,1
-263088.0,19440.0,1
-673596.0,3564.0,1
54432.0,544320.0,2
-644328.0,4104.0,1
31104.0,311040.0,2
1049760.0,1084752.0,2
-734832.0,3888.0,1
-5248800.0,2099520.0,2
-1430784.0,497664.0,1
-4059072.0,139968.0,1
-76464.0,3888.0,1
3888.0,124416.0,2
-336960.0,38880.0,1
-287334.0,2142.0,1
388800.0,544320.0,2
-110808.0,68040.0,2
-517104.0,317520.0,1
-638604.0,20412.0,1
101088.0,1010880.0,2
-4199040.0,2519424.0,2
131760.0,135000.0,2
-1784592.0,1574640.0,1
-719280.0,19440.0,1
54432.0,544320.0,2
258984.0,262548.0,2
-191700.0,12420.0,1
-2445552.0,66096.0,1
19440.0,85536.0,2
-339120.0,205200.0,1
-120528.0,97200.0,1
-524880.0,11664.0,1
-2536920.0,87480.0,1
-127008.0,101088.0,1
-964224.0,777600.0,1
-2379456.0,1586304.0,2
-993384.0,68040.0,1
-789264.0,58320.0,1
-1986768.0,136080.0,1
486000.0,515160.0,2
-304236.0,2268.0,1
-725760.0,248832.0,1
-10476.0,10260.0,1
-134784.0,15552.0,1
-2733264.0,369360.0,1
-2624400.0,58320.0,2
-575424.0,15552.0,1
-11550.0,11490.0,1
-133974.0,10206.0,1
-4094064.0,734832.0,1
81648.0,979776.0,2
-283824.0,19440.0,2
-262440.0,5832.0,1
-1522152.0,52488.0,1
-7644.0,12.0,1
-2204496.0,1574640.0,1
2309472.0,6928416.0,2
1539648.0,3849120.0,2
1609632.0,1854576.0,2
-124992.0,6048.0,1
-97200.0,89424.0,2
-390960.0,25200.0,1
1049760.0,1084752.0,2
-51660.0,828.0,1
-1726272.0,233280.0,1
-367200.0,4320.0,1
6648480.0,7313328.0,2
163296.0,209952.0,2
-1205280.0,972000.0,1
-2519424.0,1679616.0,1
-4653936.0,3324240.0,2
3732480.0,4199040.0,2
-263088.0,19440.0,1
-508032.0,93312.0,2
839808.0,1189728.0,2
