val1,val2,last_matrix
-560.0,640.0,1
-1088.0,-1088.0,1
16.0,16.0,1
-608.0,760.0,2
-784.0,1064.0,2
-1120.0,-532.0,1
-240.0,264.0,2
1344.0,-1248.0,2
2400.0,-6528.0,1
96.0,-48.0,2
384.0,-480.0,2
3520.0,-4640.0,2
14080.0,8704.0,1
1200.0,2640.0,1
19712.0,17408.0,1
2432.0,1064.0,2
-1792.0,-3136.0,1
3312.0,-2088.0,2
-2880.0,3168.0,2
-23920.0,31304.0,2
-5372.0,6562.0,2
2968.0,-2996.0,2
1584.0,-2088.0,2
640.0,640.0,1
-4224.0,-5376.0,1
-1936.0,176.0,2
1568.0,-1456.0,2
644.0,1232.0,1
-4352.0,-5984.0,1
-1600.0,1040.0,2
-320.0,-800.0,2
960.0,240.0,1
-288.0,144.0,1
-3360.0,528.0,2
-8528.0,3640.0,2
-1152.0,-1152.0,1
-32.0,16.0,2
256.0,448.0,1
128.0,128.0,1
3800.0,3344.0,1
-800.0,-920.0,1
-1024.0,512.0,2
-960.0,-1248.0,1
-352.0,-880.0,2
400.0,-1640.0,2
-1600.0,1760.0,2
-7872.0,3360.0,2
1496.0,-2464.0,1
704.0,128.0,1
-1312.0,176.0,2
-2760.0,-3480.0,1
-128.0,448.0,2
-1152.0,-1152.0,1
2448.0,2016.0,1
-3840.0,480.0,1
400.0,160.0,1
560.0,1736.0,2
1024.0,1600.0,1
-832.0,-832.0,1
224.0,-784.0,2
-384.0,-96.0,2
1056.0,768.0,1
-400.0,-160.0,1
-6864.0,984.0,2
-504.0,-288.0,1
-768.0,-1344.0,1
20992.0,28672.0,1
1216.0,1216.0,1
-5120.0,-4160.0,1
-5120.0,3520.0,2
-560.0,-644.0,2
-800.0,-992.0,1
136.0,112.0,1
1024.0,1024.0,1
1600.0,2896.0,1
-9120.0,-12360.0,1
-544.0,-952.0,1
-1280.0,2944.0,2
4608.0,3744.0,1
816.0,-840.0,2
1360.0,-5576.0,2
-96.0,-312.0,1
1088.0,-952.0,2
1360.0,2500.0,1
3432.0,1488.0,1
4560.0,6000.0,1
552.0,-564.0,2
-192.0,672.0,2
1680.0,2400.0,1
-2552.0,-1232.0,1
112.0,112.0,1
-2240.0,160.0,2
