val1,val2,last_matrix
4352.0,-2176.0,1
-896.0,448.0,1
-1152.0,-1152.0,2
-128.0,64.0,1
-120.0,60.0,1
49152.0,-24576.0,1
1024.0,-512.0,1
1280.0,1280.0,2
4096.0,4096.0,2
1664.0,1664.0,2
1536.0,-768.0,1
7168.0,-3584.0,1
327680.0,-163840.0,1
320.0,320.0,2
128.0,128.0,2
-2048.0,1024.0,1
128.0,-64.0,1
-1088.0,-1088.0,2
4096.0,-2048.0,1
-1024.0,512.0,1
56.0,56.0,2
-48.0,24.0,1
384.0,384.0,2
5120.0,5120.0,2
-12288.0,-12288.0,2
8704.0,8704.0,2
-1792.0,-1792.0,2
-1024.0,512.0,1
-18432.0,-18432.0,2
-1216.0,-1216.0,2
8192.0,8192.0,2
-1792.0,896.0,1
-144.0,-144.0,2
272.0,-136.0,1
40960.0,40960.0,2
-512.0,-512.0,2
-480.0,-480.0,2
-104.0,52.0,1
640.0,-320.0,1
19456.0,19456.0,2
-17408.0,8704.0,1
-320.0,160.0,1
896.0,896.0,2
448.0,-224.0,1
-3072.0,-3072.0,2
224.0,-112.0,1
704.0,-352.0,1
-512.0,-512.0,2
-120.0,-120.0,2
3584.0,-1792.0,1
1024.0,-512.0,1
-1024.0,512.0,1
1536.0,-768.0,1
-1792.0,-1792.0,2
-14336.0,7168.0,1
2048.0,2048.0,2
-3328.0,-3328.0,2
32.0,-16.0,1
320.0,-160.0,1
18432.0,-9216.0,1
128.0,-64.0,1
-16.0,8.0,1
-2560.0,-2560.0,2
-2048.0,-2048.0,2
1024.0,-512.0,1
-1216.0,608.0,1
640.0,640.0,2
96.0,96.0,2
1024.0,-512.0,1
88.0,88.0,2
128.0,-64.0,1
2304.0,2304.0,2
-131072.0,65536.0,1
-212992.0,-212992.0,2
-22528.0,-22528.0,2
-16384.0,-16384.0,2
576.0,576.0,2
-8192.0,-8192.0,2
589824.0,-294912.0,1
640.0,640.0,2
-640.0,-640.0,2
-5120.0,2560.0,1
4096.0,-2048.0,1
2560.0,-1280.0,1
576.0,576.0,2
-128.0,64.0,1
288.0,-144.0,1
-64.0,-64.0,2
-18432.0,9216.0,1
1536.0,-768.0,1
49152.0,49152.0,2
512.0,512.0,2
256.0,256.0,2
-120.0,-120.0,2
9216.0,9216.0,2
1216.0,1216.0,2
-128.0,64.0,1
-40.0,20.0,1
-4864.0,-4864.0,2
-512.0,-512.0,2
1536.0,-768.0,1
160.0,160.0,2
-512.0,256.0,1
1088.0,1088.0,2
704.0,-352.0,1
-5120.0,2560.0,1
-8192.0,-8192.0,2
9216.0,-4608.0,1
13312.0,-6656.0,1
640.0,640.0,2
-768.0,-768.0,2
-10240.0,5120.0,1
3072.0,-1536.0,1
-3072.0,-3072.0,2
-192.0,-192.0,2
288.0,-144.0,1
896.0,-448.0,1
-768.0,384.0,1
48.0,-24.0,1
-3328.0,-3328.0,2
-64.0,-64.0,2
-5120.0,-5120.0,2
16384.0,-8192.0,1
2560.0,-1280.0,1
-192.0,96.0,1
-128.0,-128.0,2
-136.0,68.0,1
416.0,-208.0,1
384.0,-192.0,1
-5120.0,2560.0,1
2304.0,-1152.0,1
-3072.0,1536.0,1
1152.0,1152.0,2
-288.0,-288.0,2
-9216.0,4608.0,1
-128.0,64.0,1
-20480.0,-20480.0,2
-12288.0,6144.0,1
1536.0,1536.0,2
-6144.0,-6144.0,2
-16.0,8.0,1
8704.0,8704.0,2
-2560.0,-2560.0,2
-30720.0,-30720.0,2
-640.0,320.0,1
-128.0,64.0,1
147456.0,147456.0,2
-40.0,20.0,1
-4608.0,-4608.0,2
-112.0,56.0,1
-384.0,192.0,1
176.0,-88.0,1
8192.0,8192.0,2
224.0,224.0,2
2560.0,2560.0,2
131072.0,-65536.0,1
1024.0,-512.0,1
1792.0,1792.0,2
-5120.0,-5120.0,2
-2304.0,-2304.0,2
16384.0,-8192.0,1
-32.0,16.0,1
192.0,192.0,2
5632.0,-2816.0,1
-2560.0,1280.0,1
-15360.0,7680.0,1
106496.0,106496.0,2
64.0,-32.0,1
4096.0,4096.0,2
256.0,-128.0,1
-2560.0,1280.0,1
224.0,-112.0,1
-38912.0,-38912.0,2
2048.0,2048.0,2
9216.0,9216.0,2
3584.0,3584.0,2
-576.0,288.0,1
-416.0,-416.0,2
11264.0,11264.0,2
-160.0,-160.0,2
768.0,-384.0,1
-304.0,-304.0,2
-768.0,-768.0,2
1024.0,1024.0,2
-4096.0,-4096.0,2
152.0,152.0,2
320.0,-160.0,1
-256.0,128.0,1
152.0,152.0,2
48.0,-24.0,1
384.0,-192.0,1
2560.0,-1280.0,1
-16.0,8.0,1
448.0,448.0,2
-1792.0,896.0,1
480.0,-240.0,1
14336.0,14336.0,2
80.0,80.0,2
768.0,768.0,2
256.0,256.0,2
-256.0,128.0,1
128.0,-64.0,1
-32768.0,16384.0,1
704.0,704.0,2
-1280.0,-1280.0,2
-512.0,-512.0,2
768.0,-384.0,1
17408.0,17408.0,2
2560.0,2560.0,2
88.0,88.0,2
1920.0,1920.0,2
-12288.0,6144.0,1
-1152.0,576.0,1
-256.0,128.0,1
-9216.0,4608.0,1
88.0,88.0,2
4608.0,4608.0,2
-45056.0,22528.0,1
-256.0,128.0,1
-8192.0,-8192.0,2
640.0,640.0,2
-256.0,128.0,1
-512.0,-512.0,2
-640.0,320.0,1
-20480.0,-20480.0,2
-9216.0,-9216.0,2
-10240.0,-10240.0,2
3840.0,-1920.0,1
-3840.0,-3840.0,2
-38912.0,19456.0,1
-192.0,96.0,1
18432.0,18432.0,2
30720.0,-15360.0,1
-96.0,48.0,1
-28.0,-28.0,2
-8.0,4.0,1
-640.0,-640.0,2
128.0,128.0,2
112.0,-56.0,1
-2560.0,-2560.0,2
1152.0,1152.0,2
14336.0,14336.0,2
136.0,-68.0,1
4096.0,-2048.0,1
896.0,896.0,2
-1280.0,-1280.0,2
-416.0,-416.0,2
-768.0,384.0,1
9216.0,9216.0,2
256.0,256.0,2
-4096.0,-4096.0,2
192.0,-96.0,1
77824.0,-38912.0,1
192.0,-96.0,1
-80.0,40.0,1
-416.0,-416.0,2
32.0,32.0,2
-2048.0,-2048.0,2
384.0,-192.0,1
-576.0,-576.0,2
69632.0,-34816.0,1
147456.0,147456.0,2
-1280.0,640.0,1
104.0,104.0,2
393216.0,393216.0,2
-352.0,176.0,1
22528.0,22528.0,2
224.0,-112.0,1
16384.0,-8192.0,1
-240.0,120.0,1
-22.0,11.0,1
-104.0,52.0,1
-1536.0,768.0,1
2816.0,2816.0,2
-3584.0,-3584.0,2
9216.0,9216.0,2
-16384.0,-16384.0,2
