val1,val2,last_matrix
-4200.0,-9800.0,2
-672.0,-616.0,2
-28.0,14.0,1
1760.0,-880.0,1
-8.0,4.0,1
-1344.0,-1232.0,2
420.0,28.0,2
-98.0,49.0,1
-30.0,-2.0,2
-3864.0,-1400.0,2
42.0,98.0,2
-28.0,14.0,1
-352.0,176.0,1
-1232.0,616.0,1
-3808.0,1904.0,1
2464.0,-1232.0,1
-12320.0,6160.0,1
-8448.0,-7744.0,2
192.0,176.0,2
-8624.0,4312.0,1
-4802.0,2401.0,1
1904.0,-952.0,1
-98.0,49.0,1
5376.0,4928.0,2
-784.0,392.0,1
-28.0,14.0,1
816.0,1904.0,2
-42.0,-98.0,2
-4200.0,-280.0,2
2100.0,140.0,2
-227328.0,-208384.0,2
-42.0,-98.0,2
-18480.0,-1232.0,2
-294.0,-686.0,2
-420.0,-28.0,2
-147.0,-343.0,2
1029.0,2401.0,2
-98.0,49.0,1
-98.0,49.0,1
686.0,-343.0,1
-800.0,400.0,1
-4802.0,2401.0,1
-8448.0,-7744.0,2
1344.0,1232.0,2
10624.0,-5312.0,1
56.0,-28.0,1
1920.0,1760.0,2
-42.0,-98.0,2
-28.0,14.0,1
-28.0,14.0,1
-528.0,-1232.0,2
140.0,-70.0,1
-224.0,112.0,1
-294.0,-686.0,2
-600.0,-1400.0,2
-30576.0,-71344.0,2
400.0,-200.0,1
-98.0,49.0,1
29120.0,-14560.0,1
-20384.0,10192.0,1
-784.0,392.0,1
-13328.0,6664.0,1
3.0,7.0,2
1470.0,98.0,2
264.0,616.0,2
-1232.0,616.0,1
-12.0,-28.0,2
40.0,-20.0,1
42.0,98.0,2
14.0,-7.0,1
-4802.0,2401.0,1
-4704.0,-4312.0,2
56.0,-28.0,1
15936.0,37184.0,2
33152.0,-16576.0,1
-98.0,49.0,1
28.0,-14.0,1
-224.0,112.0,1
-210.0,-14.0,2
-352.0,176.0,1
-4.0,2.0,1
1029.0,2401.0,2
-14.0,7.0,1
-420.0,-28.0,2
140.0,-70.0,1
42.0,98.0,2
33152.0,-16576.0,1
2464.0,-1232.0,1
686.0,-343.0,1
-3808.0,1904.0,1
