val1,val2,last_matrix
62640.0,-2160.0,1
3384.0,24480.0,2
-15834.0,-11544.0,2
-39444.0,-37620.0,1
6084.0,-12636.0,1
12402.0,-13104.0,2
9516.0,-36036.0,1
23796.0,-3348.0,1
11934.0,-19494.0,1
-65552.0,8976.0,1
-23400.0,-53352.0,1
13770.0,3672.0,2
72930.0,-12546.0,1
-4104.0,-16416.0,2
-33060.0,-62244.0,1
-8154.0,432.0,2
17424.0,11664.0,1
43296.0,38304.0,1
-7920.0,5760.0,2
-2400.0,-1824.0,1
-44640.0,15840.0,1
1866.0,4080.0,2
-2856.0,2952.0,1
-23616.0,-16128.0,2
4752.0,3456.0,2
11070.0,12150.0,1
13668.0,5232.0,2
-15120.0,-17280.0,2
96186.0,-73134.0,1
84.0,5208.0,2
1638.0,-1872.0,2
-2100.0,-42168.0,2
2958.0,-29478.0,1
1080.0,30480.0,2
38304.0,-45792.0,1
15498.0,17010.0,1
4056.0,-2952.0,1
-66192.0,7056.0,1
9600.0,18432.0,2
24690.0,-23670.0,1
-2112.0,-1152.0,2
-1080.0,-1728.0,2
-9240.0,-52320.0,2
11820.0,-14460.0,1
19818.0,19602.0,1
-25820.0,2460.0,1
-2436.0,-12936.0,2
19656.0,39528.0,1
20160.0,36864.0,2
4776.0,-744.0,1
216.0,-648.0,1
-984.0,-20112.0,2
44448.0,130944.0,2
-864.0,-18144.0,1
-6968.0,120.0,1
40392.0,15768.0,1
-25116.0,2940.0,1
-1638.0,-7884.0,2
26622.0,51408.0,2
520.0,-456.0,1
1760.0,45120.0,2
4788.0,-7524.0,1
6350.0,12640.0,2
472.0,6416.0,2
17680.0,-7440.0,1
162.0,162.0,1
-3000.0,-27120.0,2
390.0,13956.0,2
6224.0,2832.0,1
-18480.0,-70080.0,2
6534.0,22572.0,2
6264.0,936.0,1
-44916.0,-80256.0,2
-8484.0,-252.0,1
-10872.0,576.0,2
-74976.0,15456.0,1
27474.0,22914.0,1
3330.0,14760.0,2
23560.0,46208.0,2
-83610.0,3690.0,1
11718.0,-3654.0,1
7128.0,24624.0,2
18954.0,-1458.0,1
-3300.0,-29832.0,2
972.0,-972.0,1
19908.0,33516.0,1
-60.0,3000.0,2
-14460.0,-78840.0,2
-20496.0,5712.0,1
-14760.0,-205200.0,2
61578.0,-7722.0,1
-7854.0,528.0,2
19602.0,13122.0,1
97416.0,86184.0,1
-6480.0,-28800.0,2
72270.0,40230.0,1
-43680.0,-46368.0,1
3720.0,22032.0,2
-1440.0,-7488.0,2
-10560.0,2880.0,1
-1976.0,-208.0,2
-372.0,-552.0,2
-2456.0,-5784.0,1
19200.0,36864.0,2
-3300.0,480.0,2
-22932.0,-60372.0,1
7344.0,-3312.0,1
-1560.0,-5616.0,2
690.0,-816.0,2
952.0,58128.0,2
1440.0,-864.0,1
1536.0,4608.0,1
45624.0,100152.0,1
20196.0,7884.0,1
-7392.0,-2016.0,1
2088.0,-20808.0,1
-9954.0,-68616.0,2
-9216.0,27648.0,1
8880.0,11904.0,2
108.0,20520.0,2
-648.0,-4752.0,2
18126.0,21888.0,2
-68058.0,48222.0,1
101736.0,-42120.0,1
1512.0,-1728.0,2
-784.0,-10464.0,2
-5526.0,-85212.0,2
-27566.0,1470.0,1
-46240.0,31200.0,1
1062.0,30996.0,2
33384.0,54528.0,2
38808.0,90144.0,2
0.0,4096.0,2
-138.0,-1320.0,2
1536.0,3072.0,2
944.0,5472.0,2
-276.0,-1272.0,2
65398.0,3306.0,1
5904.0,4752.0,1
1638.0,-1872.0,2
-128.0,-1792.0,2
13216.0,25088.0,2
-3938.0,210.0,1
-1620.0,-6804.0,1
5724.0,-6048.0,2
21726.0,37638.0,1
6408.0,-5400.0,1
2610.0,4032.0,2
88560.0,-28080.0,1
-5572.0,-31752.0,2
-4686.0,966.0,1
-2280.0,-5880.0,1
-756.0,-15120.0,2
9180.0,4860.0,1
-4968.0,-18792.0,1
19926.0,21870.0,1
17520.0,-58560.0,2
9366.0,10710.0,1
-14040.0,-31320.0,1
33048.0,-5832.0,1
3168.0,-8928.0,1
2242.0,-8056.0,2
4890.0,12120.0,2
3822.0,-6084.0,2
-27072.0,960.0,1
-7920.0,1584.0,1
-552.0,-1296.0,2
-720.0,-2160.0,1
-2232.0,-24912.0,2
-30498.0,-53856.0,2
16800.0,30720.0,2
60534.0,84816.0,2
-330.0,-3168.0,2
-600.0,-40080.0,2
-64764.0,924.0,1
48042.0,56304.0,2
-2520.0,720.0,2
-23142.0,630.0,1
-13312.0,0.0,1
8160.0,27264.0,2
-12528.0,2160.0,1
-74520.0,15480.0,1
-7968.0,-43584.0,2
-11552.0,17024.0,2
13536.0,-4320.0,1
-8160.0,-5472.0,1
25520.0,-27408.0,1
45822.0,-17430.0,1
2920.0,12936.0,1
-39296.0,-92544.0,1
1566.0,234.0,1
-13680.0,-26352.0,1
-30996.0,56700.0,1
-46440.0,3240.0,1
2600.0,43920.0,2
16448.0,48192.0,1
504.0,15768.0,1
-51624.0,-127656.0,1
2400.0,14016.0,2
2280.0,-8280.0,1
6072.0,22392.0,1
96.0,2880.0,2
-7128.0,-8712.0,1
35730.0,-12690.0,1
9540.0,-3780.0,1
5610.0,32274.0,1
25056.0,-864.0,1
14058.0,-4158.0,1
-6040.0,-23840.0,2
-32400.0,-73872.0,1
12420.0,-19764.0,1
8496.0,16128.0,2
14274.0,-3978.0,1
3816.0,-6984.0,1
9966.0,-4554.0,1
-4752.0,-22032.0,1
36.0,2232.0,2
704.0,17536.0,2
39564.0,46368.0,2
1206.0,54.0,1
-41184.0,2016.0,1
816.0,11424.0,2
20160.0,39936.0,2
10872.0,-5400.0,1
19908.0,-2772.0,1
-5174.0,-29484.0,2
6390.0,-1890.0,1
9828.0,6048.0,2
980.0,28056.0,2
3978.0,-6498.0,1
-528.0,-1008.0,1
1464.0,2208.0,2
768.0,4608.0,2
1584.0,-4464.0,1
-5400.0,-19008.0,2
-390.0,-1062.0,1
15384.0,45720.0,1
15750.0,-9126.0,1
65040.0,18000.0,1
750.0,108.0,2
43060.0,-33180.0,1
-2160.0,-9072.0,1
19890.0,-702.0,1
-44184.0,2520.0,1
2112.0,9984.0,2
12654.0,56088.0,2
-7602.0,-38724.0,2
5962.0,6834.0,1
26640.0,32400.0,1
-8268.0,-107640.0,2
-5220.0,-27720.0,2
6200.0,12160.0,2
-20502.0,98226.0,1
16758.0,30096.0,2
-1128.0,-5328.0,2
-9540.0,-124200.0,2
23112.0,-3240.0,1
-3036.0,-20328.0,2
10368.0,-1152.0,1
-11340.0,-1620.0,1
6768.0,17712.0,1
558.0,576.0,2
11448.0,-12096.0,2
-32.0,-5056.0,2
-46272.0,6336.0,1
1134.0,1296.0,2
6400.0,-3840.0,1
-34700.0,-46140.0,1
-18432.0,0.0,1
-23562.0,378.0,1
-48720.0,30960.0,1
3264.0,44928.0,2
-13536.0,4320.0,1
63954.0,24966.0,1
-918.0,-38556.0,2
-4686.0,-10890.0,1
3808.0,52416.0,2
-5440.0,-18176.0,2
-22284.0,-59724.0,1
129234.0,-19890.0,1
-3600.0,-40320.0,2
-6960.0,1200.0,1
8370.0,-2106.0,1
3300.0,45144.0,2
-45720.0,-72000.0,2
-8442.0,40446.0,1
-53120.0,-64896.0,1
-2304.0,-41472.0,2
53010.0,-13338.0,1
14022.0,17784.0,2
-24708.0,612.0,1
31860.0,-9540.0,1
-1458.0,-8100.0,2
-12304.0,-9152.0,2
-6342.0,336.0,2
28674.0,40176.0,2
-18000.0,720.0,1
6750.0,31320.0,2
-34992.0,1584.0,1
12168.0,24192.0,2
9828.0,4212.0,1
-4800.0,2880.0,1
528.0,6240.0,2
162.0,-2268.0,2
768.0,10752.0,2
-34080.0,36000.0,1
-23940.0,-30996.0,1
19908.0,33516.0,1
-15264.0,-26784.0,1
9856.0,14336.0,2
432.0,9504.0,2
6192.0,-4752.0,1
16128.0,34560.0,1
30408.0,-4680.0,1
20280.0,-120.0,1
-21816.0,-20088.0,1
1854.0,234.0,1
-5640.0,-64560.0,2
396.0,540.0,1
12654.0,56088.0,2
76968.0,-6120.0,1
24480.0,-11808.0,1
-6264.0,-15336.0,1
13272.0,-9576.0,1
1560.0,-1368.0,1
19074.0,46104.0,2
-6240.0,3744.0,1
74640.0,6960.0,1
56628.0,-57564.0,1
1920.0,6912.0,2
4368.0,63648.0,2
39996.0,-8316.0,1
-41040.0,-53136.0,1
-2904.0,-4224.0,2
2754.0,2754.0,1
40732.0,-84660.0,1
48516.0,4524.0,1
-1368.0,-7344.0,2
-6144.0,-12288.0,2
-7068.0,-78888.0,2
-29760.0,10560.0,1
30912.0,29184.0,2
18252.0,-108.0,1
576.0,4608.0,2
-10176.0,-576.0,1
306.0,58140.0,2
25320.0,-6120.0,1
1404.0,-15984.0,2
-54.0,-9828.0,2
-3720.0,-41520.0,2
21276.0,-26028.0,1
4392.0,6624.0,2
12768.0,15552.0,2
1584.0,25056.0,2
-14982.0,-26400.0,2
-42960.0,-80640.0,2
24354.0,33264.0,2
-2112.0,1536.0,2
-6612.0,-58824.0,2
1452.0,48840.0,2
-8400.0,720.0,1
2508.0,-3696.0,2
7722.0,16362.0,1
648.0,4896.0,2
-5472.0,-14112.0,1
-6422.0,-52516.0,2
-6754.0,-104148.0,2
-18564.0,-17892.0,1
-3136.0,-17792.0,2
-1740.0,-3276.0,1
-198.0,-1152.0,2
7002.0,3186.0,1
1944.0,-5832.0,1
5292.0,15120.0,2
5632.0,8192.0,2
21600.0,14112.0,1
-3150.0,-17820.0,2
6552.0,-2376.0,1
10496.0,74752.0,2
-1848.0,-7008.0,2
-20328.0,-18216.0,1
-360.0,-2880.0,2
1584.0,18720.0,2
-19104.0,1440.0,1
-13944.0,-24192.0,2
