val1,val2,last_matrix
6562500.0,4375000.0,2
-984375.0,703125.0,1
-2625.0,1875.0,1
-5625.0,-3750.0,2
-4500.0,-3000.0,2
-126.0,90.0,1
-600.0,-400.0,2
4200.0,2800.0,2
-980.0,700.0,1
60.0,40.0,2
218750.0,-156250.0,1
30625.0,-21875.0,1
65625.0,-46875.0,1
-113750.0,81250.0,1
7500.0,5000.0,1
-5600.0,4000.0,1
3000.0,2000.0,1
-78.0,-52.0,1
-2800.0,2000.0,1
-15000.0,-10000.0,2
6000.0,4000.0,2
720.0,480.0,1
-3000.0,-2000.0,1
120.0,80.0,2
-385.0,275.0,1
12750.0,8500.0,1
960.0,640.0,2
6300.0,-4500.0,1
656250.0,-468750.0,1
2240.0,-1600.0,1
-5700.0,-3800.0,2
9750.0,6500.0,2
280.0,-200.0,1
4200.0,-3000.0,1
36000.0,24000.0,2
-450.0,-300.0,1
-17500.0,12500.0,1
1680.0,-1200.0,1
-225000.0,-150000.0,2
2625.0,-1875.0,1
12250.0,-8750.0,1
-2400.0,-1600.0,2
56000.0,-40000.0,1
-28500.0,-19000.0,2
-3600.0,-2400.0,2
-4200.0,-2800.0,2
-4500.0,-3000.0,2
-12250.0,8750.0,1
-5600.0,4000.0,1
224.0,-160.0,1
1312500.0,-937500.0,1
-24000.0,-16000.0,2
-150000.0,-100000.0,2
-375000.0,-250000.0,2
-52500.0,-35000.0,1
337500.0,225000.0,2
-6375.0,-4250.0,2
-26250.0,18750.0,1
-45000.0,-30000.0,2
84375.0,56250.0,2
6650.0,-4750.0,1
-243750.0,-162500.0,2
-21000.0,-14000.0,2
1140.0,760.0,1
-35000.0,25000.0,1
-150.0,-100.0,1
82500.0,55000.0,2
-700.0,500.0,1
-30000.0,-20000.0,2
14250.0,9500.0,2
-600.0,-400.0,1
-52500.0,37500.0,1
280.0,-200.0,1
157500.0,-112500.0,1
-5100.0,-3400.0,2
960.0,640.0,2
-4500.0,-3000.0,2
-153125.0,109375.0,1
-11200.0,8000.0,1
-360.0,-240.0,2
120.0,80.0,2
-148750.0,106250.0,1
-11900.0,8500.0,1
-240625.0,171875.0,1
-3000.0,-2000.0,1
-750.0,-500.0,1
-1400.0,1000.0,1
-6300.0,4500.0,1
87500.0,-62500.0,1
-150.0,-100.0,2
-18000.0,-12000.0,2
2250.0,1500.0,2
-5600.0,4000.0,1
-6000.0,-4000.0,1
121875.0,81250.0,1
-140000.0,100000.0,1
7500.0,5000.0,2
1650.0,1100.0,2
-210.0,-140.0,1
6650.0,-4750.0,1
-570.0,-380.0,1
5625.0,3750.0,2
-11250.0,-7500.0,2
504.0,-360.0,1
-93750.0,-62500.0,2
-21000.0,15000.0,1
-1200.0,-800.0,1
4900.0,-3500.0,1
112.0,-80.0,1
-84.0,60.0,1
480.0,320.0,1
-890625.0,-593750.0,2
562500.0,375000.0,2
4550.0,-3250.0,1
-1050.0,750.0,1
600000.0,400000.0,2
-1125.0,-750.0,1
4375.0,-3125.0,1
-5250.0,-3500.0,2
-975.0,-650.0,1
1080.0,720.0,2
60000.0,40000.0,2
-15000.0,-10000.0,2
28.0,-20.0,1
-2400.0,-1600.0,2
1500.0,1000.0,2
-21000.0,15000.0,1
5600.0,-4000.0,1
25200.0,-18000.0,1
8250.0,5500.0,1
-480.0,-320.0,1
332500.0,-237500.0,1
1200.0,800.0,2
2400.0,1600.0,2
-4900.0,3500.0,1
60.0,40.0,1
350.0,-250.0,1
1593750.0,1062500.0,2
6.0,4.0,2
39.0,26.0,1
157500.0,-112500.0,1
-1050.0,-700.0,2
468750.0,312500.0,2
14250.0,9500.0,1
-1200.0,-800.0,2
-10500.0,-7000.0,2
-300.0,-200.0,1
-37500.0,-25000.0,2
2250.0,1500.0,2
48000.0,32000.0,2
27000.0,18000.0,2
37500.0,25000.0,2
3750.0,2500.0,1
-975.0,-650.0,2
-24000.0,-16000.0,2
13125.0,-9375.0,1
1800.0,1200.0,2
300.0,200.0,1
2850.0,1900.0,1
52500.0,-37500.0,1
-90.0,-60.0,2
-37500.0,-25000.0,2
14250.0,9500.0,2
15000.0,10000.0,2
8250.0,5500.0,1
-2450.0,1750.0,1
165.0,110.0,1
-175.0,125.0,1
240.0,160.0,1
-1225.0,875.0,1
3750.0,2500.0,2
20625.0,13750.0,2
750000.0,500000.0,2
10500.0,7000.0,2
-700.0,500.0,1
-1080.0,-720.0,2
17500.0,-12500.0,1
28125.0,18750.0,2
-300.0,-200.0,1
-25500.0,-17000.0,2
-3515625.0,-2343750.0,2
84.0,-60.0,1
-131250.0,-87500.0,1
30625.0,-21875.0,1
-206250.0,-137500.0,2
65625.0,43750.0,2
28125.0,18750.0,2
700.0,-500.0,1
-113750.0,81250.0,1
-30.0,-20.0,2
-11250.0,-7500.0,2
10500.0,7000.0,2
35000.0,-25000.0,1
-8750.0,6250.0,1
-1275.0,-850.0,1
6300.0,-4500.0,1
90.0,60.0,1
-12.0,-8.0,2
600.0,400.0,2
-6000.0,-4000.0,1
4500.0,3000.0,2
30000.0,20000.0,2
-11250.0,-7500.0,2
120.0,80.0,1
-4900.0,3500.0,1
560.0,-400.0,1
48000.0,32000.0,2
-11250.0,-7500.0,2
1500.0,1000.0,2
-420.0,300.0,1
-131250.0,-87500.0,2
-206250.0,-137500.0,2
8250.0,5500.0,2
15000.0,10000.0,1
37500.0,25000.0,2
-2100.0,-1400.0,2
-2100.0,1500.0,1
-96.0,-64.0,2
12250.0,-8750.0,1
-700.0,500.0,1
-825.0,-550.0,2
-2520.0,1800.0,1
