val1,val2,last_matrix
-423662.0,-202996.0,2
640.0,0.0,2
5768.0,8008.0,2
-722.0,-988.0,2
-107916.0,-51720.0,2
-133840.0,-193120.0,2
1330.0,1852.0,2
-3674.0,2464.0,1
544.0,4352.0,2
-1620.0,-1528.0,2
-3674.0,-5236.0,2
30668.0,-15616.0,1
-9880.0,6656.0,1
54030.0,-45600.0,1
-153864.0,89928.0,1
-198320.0,153312.0,1
7056.0,-5344.0,1
-224200.0,135040.0,1
-15768.0,13344.0,1
11550.0,-10440.0,1
34488.0,-21744.0,1
7712.0,10496.0,2
-38192.0,-55088.0,2
26472.0,38224.0,2
-230.0,-1780.0,2
-3598.0,3038.0,1
-3720.0,2896.0,1
-15198.0,-14756.0,2
948.0,24216.0,2
2352.0,-2128.0,1
-6888.0,6096.0,1
2190.0,2020.0,2
24170.0,-18700.0,1
200400.0,-117120.0,1
6194.0,-4792.0,1
-4940.0,3116.0,1
-194130.0,-93132.0,2
8400.0,3472.0,2
29456.0,14560.0,2
132832.0,-83712.0,1
126640.0,-74240.0,1
126.0,116.0,2
2286.0,-1780.0,1
-66294.0,-96804.0,2
-67424.0,-98496.0,2
35442.0,-22320.0,1
303296.0,442880.0,2
4830.0,-4040.0,1
56904.0,27312.0,2
125208.0,182832.0,2
354.0,-296.0,1
-1344.0,1184.0,1
-112920.0,70720.0,1
-5134.0,-7500.0,2
-96376.0,60608.0,1
72284.0,34408.0,2
644504.0,941120.0,2
-860.0,800.0,1
18496.0,27008.0,2
-208420.0,131104.0,1
-292468.0,171512.0,1
5456.0,7964.0,2
54.0,-48.0,1
110952.0,160208.0,2
-220.0,-392.0,2
-5180.0,-7192.0,2
-506.0,-3916.0,2
-90848.0,-132736.0,2
200.0,240.0,2
-21444.0,-10200.0,2
-30340.0,25600.0,1
-4444.0,-6488.0,2
-3576.0,-3472.0,2
-10674.0,-10044.0,2
-7680.0,6528.0,1
108702.0,158076.0,2
4330.0,-3348.0,1
-7990.0,7072.0,1
13072.0,-6656.0,1
1920744.0,-1126368.0,1
-68744.0,-29328.0,2
107338.0,-54656.0,1
16074.0,21736.0,2
24170.0,-15200.0,1
-14970.0,7680.0,1
4878.0,87012.0,2
-10832.0,8160.0,1
-1992.0,-2832.0,2
12852.0,-10880.0,1
2560.0,0.0,2
-1040.0,-7488.0,2
104136.0,-60864.0,1
-109548.0,64080.0,1
-2184.0,-17056.0,2
7776.0,72384.0,2
45540.0,-26748.0,1
2160.0,54304.0,2
-2256.0,-928.0,2
71600.0,-56352.0,1
-98952.0,-135584.0,2
-6012.0,-154440.0,2
14982.0,-8800.0,1
-18258.0,-25356.0,2
13536.0,18304.0,2
-80500.0,-117544.0,2
-66158.0,-61636.0,2
1750.0,2524.0,2
90848.0,43584.0,2
33090.0,48340.0,2
3268.0,-1664.0,1
21576.0,31376.0,2
56040.0,-42160.0,1
6936.0,178128.0,2
7424.0,3584.0,2
-30158.0,17680.0,1
74280.0,31600.0,2
11514.0,289484.0,2
-244738.0,-339820.0,2
2892.0,-2552.0,1
23232.0,11136.0,2
-1520.0,-640.0,2
94632.0,-59328.0,1
-6200.0,-8496.0,2
-178668.0,-85608.0,2
-1368262.0,1057740.0,1
42630.0,-25040.0,1
4532.0,6116.0,2
2552.0,3568.0,2
4046.0,103908.0,2
59562.0,86004.0,2
-306060.0,178880.0,1
-60496.0,-84256.0,2
25680.0,38400.0,2
-54120.0,-74160.0,2
-17250.0,-25188.0,2
-26350.0,-38012.0,2
-2736.0,2328.0,1
77656.0,112880.0,2
2886.0,-2600.0,1
-34686.0,-50076.0,2
-14512.0,-21184.0,2
-2460.0,2310.0,1
9940.0,-5840.0,1
394200.0,189072.0,2
64464.0,-54808.0,1
43622.0,64940.0,2
-3402.0,-4676.0,2
-598.0,-260.0,2
19356.0,-17496.0,1
-162428.0,-234360.0,2
60720.0,-35664.0,1
-4680.0,2688.0,1
159214.0,-93368.0,1
-508956.0,318752.0,1
-6734.0,-9412.0,2
-2064.0,-1248.0,2
-18686.0,-8788.0,2
-13744.0,8608.0,1
-6608.0,6076.0,1
-5170.0,4576.0,1
-157696.0,-69376.0,2
-240696.0,-335184.0,2
-300888.0,176448.0,1
-5500.0,2880.0,1
7620.0,3200.0,2
304.0,0.0,1
-3456.0,2176.0,1
-8532.0,6840.0,1
-1638.0,1508.0,1
-8480.0,4352.0,1
164660.0,72440.0,2
-504696.0,295968.0,1
-16874.0,-7228.0,2
5420.0,96680.0,2
8484.0,213304.0,2
-14070.0,-20316.0,2
-1598.0,-39780.0,2
44982.0,19188.0,2
17136.0,-10800.0,1
-398606.0,234000.0,1
4536.0,42224.0,2
22840.0,33200.0,2
-187454.0,145844.0,1
15414.0,-13048.0,1
-10496.0,7936.0,1
-2912.0,2254.0,1
-53244.0,32096.0,1
714784.0,995520.0,2
469792.0,-274560.0,1
32708.0,-1352.0,2
227120.0,-132736.0,1
-5184.0,-4800.0,2
180280.0,-105920.0,1
38864.0,54128.0,2
-748.0,624.0,1
296856.0,433728.0,2
7416.0,10296.0,2
-82030.0,51376.0,1
-6656.0,5152.0,1
8670.0,222660.0,2
-4632.0,3648.0,1
-91112.0,57120.0,1
-80500.0,42112.0,1
-313488.0,184032.0,1
50864.0,73440.0,2
7480.0,191120.0,2
-36958.0,1564.0,2
7434.0,-6516.0,1
38784.0,54016.0,2
14394.0,7164.0,2
1424.0,2080.0,2
36720.0,51136.0,2
557878.0,-326040.0,1
336.0,2272.0,2
39272.0,-24704.0,1
283822.0,-223364.0,1
-21238.0,12768.0,1
-208256.0,161024.0,1
-41144.0,24128.0,1
-46462.0,-22100.0,2
68552.0,67184.0,2
-265342.0,-369556.0,2
10906.0,-5776.0,1
18264.0,-14136.0,1
-13664.0,-5824.0,2
-18520.0,11680.0,1
11376.0,-9672.0,1
-159016.0,125008.0,1
297076.0,412568.0,2
-4978.0,2926.0,1
-28920.0,16960.0,1
42678.0,20484.0,2
-12620.0,11440.0,1
26.0,3276.0,2
1102.0,28196.0,2
50428.0,-31584.0,1
-84512.0,-117344.0,2
-27690.0,-13020.0,2
8226.0,11196.0,2
53290.0,74220.0,2
-1128.0,-28080.0,2
-39340.0,-57176.0,2
28206.0,39276.0,2
-2862.0,-25668.0,2
486528.0,233408.0,2
-34914.0,-15356.0,2
-4114.0,-6116.0,2
1490.0,620.0,2
-16258.0,12584.0,1
-49760.0,38720.0,1
18584.0,-15808.0,1
-125748.0,106128.0,1
2940.0,3976.0,2
3608.0,3536.0,2
1800.0,46224.0,2
-481880.0,303040.0,1
-4700.0,4160.0,1
9922.0,13816.0,2
64464.0,-54808.0,1
1958.0,50292.0,2
-5510.0,-42484.0,2
-168894.0,105776.0,1
-412832.0,258560.0,1
96840.0,-76240.0,1
34622.0,51772.0,2
13428.0,125208.0,2
-75054.0,-102972.0,2
-776300.0,453712.0,1
-18798.0,-17732.0,2
